type,table_name,column_name,full_type,is_nullable,col_default
COL,delivery_notes,delivery_address,text,YES,null
COL,delivery_notes,city,character varying(100),YES,null
COL,delivery_notes,region,character varying(100),YES,null
COL,delivery_notes,driver_id,uuid,YES,null
COL,delivery_notes,driver_name,character varying(200),YES,null
COL,delivery_notes,vehicle_number,character varying(50),YES,null
COL,delivery_notes,status,character varying(20),YES,'draft'::character varying
COL,delivery_notes,requires_approval,boolean,YES,true
COL,delivery_notes,approved_by,uuid,YES,null
COL,delivery_notes,approved_at,timestamp with time zone,YES,null
COL,delivery_notes,rejection_reason,text,YES,null
COL,delivery_notes,expected_delivery_date,date,YES,null
COL,delivery_notes,shipped_at,timestamp with time zone,YES,null
COL,delivery_notes,delivered_at,timestamp with time zone,YES,null
COL,delivery_notes,receiver_name,character varying(200),YES,null
COL,delivery_notes,receiver_signature,text,YES,null
COL,delivery_notes,delivery_confirmation_photo,text,YES,null
COL,delivery_notes,subtotal,numeric,YES,0
COL,delivery_notes,shipping_cost,numeric,YES,0
COL,delivery_notes,total_amount,numeric,YES,0
COL,delivery_notes,tracking_number,character varying(100),YES,null
COL,delivery_notes,notes,text,YES,null
COL,delivery_notes,internal_notes,text,YES,null
COL,delivery_notes,custom_fields,jsonb,YES,'{}'::jsonb
COL,delivery_notes,cancelled_at,timestamp with time zone,YES,null
COL,delivery_notes,cancelled_by,uuid,YES,null
COL,delivery_notes,cancel_reason,text,YES,null
COL,delivery_notes,created_by,uuid,YES,null
COL,delivery_notes,created_at,timestamp with time zone,YES,now()
COL,delivery_notes,updated_at,timestamp with time zone,YES,now()
COL,document_approval_requests,id,uuid,NO,gen_random_uuid()
COL,document_approval_requests,tenant_id,uuid,NO,null
COL,document_approval_requests,company_id,uuid,NO,null
COL,document_approval_requests,doc_type,text,NO,null
COL,document_approval_requests,doc_id,uuid,NO,null
COL,document_approval_requests,doc_number,text,YES,null
COL,document_approval_requests,requested_by,uuid,NO,null
COL,document_approval_requests,requested_at,timestamp with time zone,YES,now()
COL,document_approval_requests,request_notes,text,YES,null
COL,document_approval_requests,status,text,YES,'pending'::text
COL,document_approval_requests,reviewed_by,uuid,YES,null
COL,document_approval_requests,reviewed_at,timestamp with time zone,YES,null
COL,document_approval_requests,review_notes,text,YES,null
COL,document_approval_requests,total_amount,numeric,YES,0
COL,document_approval_requests,currency,text,YES,'USD'::text
COL,document_approval_requests,notification_sent,boolean,YES,false
COL,document_approval_requests,notification_id,uuid,YES,null
COL,document_approval_requests,created_at,timestamp with time zone,YES,now()
COL,document_approval_requests,updated_at,timestamp with time zone,YES,now()
COL,documents,id,uuid,NO,gen_random_uuid()
COL,documents,tenant_id,uuid,YES,null
COL,documents,entity_type,character varying(50),NO,null
COL,documents,entity_id,uuid,NO,null
COL,documents,file_name,character varying(255),NO,null
COL,documents,file_size,bigint,NO,null
COL,documents,storage_path,text,NO,null
COL,documents,category,character varying(50),YES,null
COL,documents,uploaded_by,uuid,YES,null
COL,documents,is_active,boolean,YES,true
COL,documents,created_at,timestamp with time zone,YES,now()
COL,documents,updated_at,timestamp with time zone,YES,now()
COL,employee_commissions,id,uuid,NO,gen_random_uuid()
COL,employee_commissions,tenant_id,uuid,NO,null
COL,employee_commissions,company_id,uuid,NO,null
COL,employee_commissions,employee_id,uuid,NO,null
COL,employee_commissions,assignment_id,uuid,YES,null
COL,employee_commissions,plan_id,uuid,YES,null
COL,employee_commissions,period_start,date,NO,null
COL,employee_commissions,period_end,date,NO,null
COL,employee_commissions,source_type,character varying(50),NO,null
COL,employee_commissions,source_id,uuid,YES,null
COL,employee_commissions,source_number,character varying(100),YES,null
COL,employee_commissions,base_amount,numeric,NO,null
COL,employee_commissions,rate_applied,numeric,YES,null
COL,employee_commissions,commission_amount,numeric,NO,null
COL,employee_commissions,tier_number,integer,YES,null
COL,employee_commissions,bonus_amount,numeric,YES,0
COL,employee_commissions,adjustment_amount,numeric,YES,0
COL,employee_commissions,adjustment_reason,text,YES,null
COL,employee_commissions,net_amount,numeric,NO,null
COL,employee_commissions,status,character varying(20),YES,'calculated'::character varying
COL,employee_commissions,approved_by,uuid,YES,null
COL,employee_commissions,approved_at,timestamp with time zone,YES,null
COL,employee_commissions,paid_at,timestamp with time zone,YES,null
COL,employee_commissions,payment_reference,character varying(100),YES,null
COL,employee_commissions,journal_entry_id,uuid,YES,null
COL,employee_commissions,notes,text,YES,null
COL,employee_commissions,created_at,timestamp with time zone,YES,now()
COL,employee_commissions,updated_at,timestamp with time zone,YES,now()
COL,employee_incentive_assignments,id,uuid,NO,gen_random_uuid()
COL,employee_incentive_assignments,tenant_id,uuid,NO,null
COL,employee_incentive_assignments,company_id,uuid,NO,null
COL,employee_incentive_assignments,employee_id,uuid,NO,null
COL,employee_incentive_assignments,plan_id,uuid,NO,null
COL,employee_incentive_assignments,custom_rate,numeric,YES,null
COL,employee_incentive_assignments,custom_cap,numeric,YES,null
COL,employee_incentive_assignments,target_amount,numeric,YES,null
COL,employee_incentive_assignments,target_units,integer,YES,null
COL,employee_incentive_assignments,start_date,date,NO,null
COL,employee_incentive_assignments,end_date,date,YES,null
COL,employee_incentive_assignments,is_active,boolean,YES,true
COL,employee_incentive_assignments,notes,text,YES,null
COL,employee_incentive_assignments,created_by,uuid,YES,null
COL,employee_incentive_assignments,created_at,timestamp with time zone,YES,now()
COL,employee_incentive_assignments,updated_at,timestamp with time zone,YES,now()
COL,employee_targets,id,uuid,NO,gen_random_uuid()
COL,employee_targets,tenant_id,uuid,NO,null
COL,employee_targets,company_id,uuid,NO,null
COL,employee_targets,employee_id,uuid,NO,null
COL,employee_targets,target_type,character varying(30),NO,null
COL,employee_targets,period_type,character varying(20),NO,'monthly'::character varying
COL,employee_targets,period_year,integer,NO,null
COL,employee_targets,period_month,integer,YES,null
COL,employee_targets,period_quarter,integer,YES,null
COL,employee_targets,target_amount,numeric,YES,null
COL,employee_targets,target_units,integer,YES,null
COL,employee_targets,target_count,integer,YES,null
COL,employee_targets,achieved_amount,numeric,YES,0
COL,employee_targets,achieved_units,integer,YES,0
COL,employee_targets,achieved_count,integer,YES,0
COL,employee_targets,achievement_percentage,numeric,YES,0
COL,employee_targets,bonus_on_achievement,numeric,YES,0
COL,employee_targets,bonus_on_exceed,numeric,YES,0
COL,employee_targets,status,character varying(20),YES,'active'::character varying
COL,employee_targets,notes,text,YES,null
COL,employee_targets,created_by,uuid,YES,null
COL,employee_targets,created_at,timestamp with time zone,YES,now()
COL,employee_targets,updated_at,timestamp with time zone,YES,now()
COL,exchange_rates,id,uuid,NO,gen_random_uuid()
COL,exchange_rates,tenant_id,uuid,NO,null
COL,exchange_rates,company_id,uuid,YES,null
COL,exchange_rates,from_currency,character varying(3),NO,null
COL,exchange_rates,to_currency,character varying(3),NO,null
COL,exchange_rates,buy_rate,numeric,NO,null
COL,exchange_rates,sell_rate,numeric,NO,null
COL,exchange_rates,mid_rate,numeric,YES,null
COL,exchange_rates,margin_percent,numeric,YES,0
COL,exchange_rates,effective_from,timestamp with time zone,NO,now()
COL,exchange_rates,effective_to,timestamp with time zone,YES,null
COL,exchange_rates,source,character varying(50),YES,'manual'::character varying
COL,exchange_rates,is_active,boolean,YES,true
COL,exchange_rates,created_by,uuid,YES,null
COL,exchange_rates,created_at,timestamp with time zone,YES,now()
COL,exchange_rates,updated_at,timestamp with time zone,YES,now()
COL,fabric_colors,id,uuid,NO,uuid_generate_v4()
COL,fabric_colors,company_id,uuid,YES,null
COL,fabric_colors,code,character varying(20),NO,null
COL,fabric_colors,name,character varying(100),NO,null
COL,fabric_colors,name_en,character varying(100),YES,null
COL,fabric_colors,hex_code,character varying(7),YES,null
COL,fabric_colors,image_url,text,YES,null
COL,fabric_colors,name_ar,character varying(100),YES,null
COL,fabric_colors,name_ru,character varying(100),YES,null
COL,fabric_colors,name_uk,character varying(100),YES,null
COL,fabric_colors,name_ro,character varying(100),YES,null
COL,fabric_colors,name_pl,character varying(100),YES,null
COL,fabric_colors,name_tr,character varying(100),YES,null
COL,fabric_colors,name_de,character varying(100),YES,null
COL,fabric_colors,name_it,character varying(100),YES,null
COL,fabric_colors,color_family,character varying(30),YES,null
COL,fabric_colors,is_active,boolean,YES,true
COL,fabric_colors,sort_order,integer,YES,0
COL,fabric_colors,created_at,timestamp with time zone,YES,now()
COL,fabric_colors,tenant_id,uuid,YES,null
COL,fabric_colors,updated_at,timestamp with time zone,YES,now()
COL,fabric_groups,id,uuid,NO,gen_random_uuid()
COL,fabric_groups,tenant_id,uuid,NO,null
COL,fabric_groups,code,character varying(50),NO,null
COL,fabric_groups,name_ar,character varying(200),NO,null
COL,fabric_groups,name_en,character varying(200),YES,null
COL,fabric_groups,name_ru,character varying(200),YES,null
COL,fabric_groups,name_uk,character varying(200),YES,null
COL,fabric_groups,name_ro,character varying(200),YES,null
COL,fabric_groups,name_pl,character varying(200),YES,null
COL,fabric_groups,name_tr,character varying(200),YES,null
COL,fabric_groups,name_de,character varying(200),YES,null
COL,fabric_groups,name_it,character varying(200),YES,null
COL,fabric_groups,parent_id,uuid,YES,null
COL,fabric_groups,icon,character varying(50),YES,'📁'::character varying
COL,fabric_groups,description,text,YES,null
COL,fabric_groups,display_order,integer,YES,0
COL,fabric_groups,is_active,boolean,YES,true
COL,fabric_groups,created_at,timestamp with time zone,YES,now()
COL,fabric_groups,updated_at,timestamp with time zone,YES,now()
COL,fabric_groups,company_id,uuid,YES,null
COL,fabric_materials,id,uuid,NO,gen_random_uuid()
COL,fabric_materials,tenant_id,uuid,NO,null
COL,fabric_materials,company_id,uuid,YES,null
COL,fabric_materials,code,character varying(50),NO,null
COL,fabric_materials,name_ar,character varying(200),NO,null
COL,fabric_materials,name_en,character varying(200),YES,null
COL,fabric_materials,name_ru,character varying(200),YES,null
COL,fabric_materials,name_uk,character varying(200),YES,null
COL,fabric_materials,name_ro,character varying(200),YES,null
COL,fabric_materials,name_pl,character varying(200),YES,null
COL,fabric_materials,name_tr,character varying(200),YES,null
COL,fabric_materials,name_de,character varying(200),YES,null
COL,fabric_materials,name_it,character varying(200),YES,null
COL,fabric_materials,group_id,uuid,YES,null
COL,fabric_materials,composition,character varying(500),YES,null
COL,fabric_materials,category,character varying(50),YES,'woven'::character varying
COL,fabric_materials,default_width,numeric,YES,150
COL,fabric_materials,weight_per_meter,numeric,YES,null
COL,fabric_materials,unit,character varying(20),YES,'meter'::character varying
COL,fabric_materials,purchase_price,numeric,YES,0
COL,fabric_materials,selling_price,numeric,YES,0
COL,fabric_materials,currency,character varying(3),YES,'USD'::character varying
COL,fabric_materials,origin_country,character varying(100),YES,null
COL,fabric_materials,notes,text,YES,null
COL,fabric_materials,status,character varying(20),YES,'active'::character varying
COL,fabric_materials,created_at,timestamp with time zone,YES,now()
COL,fabric_materials,is_roll_tracked,boolean,YES,false
COL,fabric_materials,bulk_stock,numeric,YES,0
COL,fabric_materials,roll_stock,numeric,YES,0
COL,fabric_materials,total_stock,numeric,YES,null
COL,fabric_materials,min_stock_level,numeric,YES,0
COL,fabric_materials,reorder_point,numeric,YES,0
